1,1,1,3,2,2,3,2	0.00000787
1,1,1,3,2,2,4,1	0.00003790
1,1,1,3,2,2,4,2	0.00002360
1,1,1,3,2,3,1,1	0.00000965
1,1,1,3,2,3,1,2	0.00000465
1,1,1,3,2,3,2,1	0.00001108
1,1,1,3,2,3,2,2	0.00000822
1,1,1,3,2,3,3,1	0.00001037
1,1,1,3,2,3,3,2	0.00001001
1,1,1,3,2,3,4,1	0.00000930
1,1,1,3,2,3,4,2	0.00000679
1,1,1,3,2,4,1,1	0.00001108
1,1,1,3,2,4,1,2	0.00001144
1,1,1,3,2,4,2,1	0.00002396
1,1,1,3,2,4,2,2	0.00002503
1,1,1,3,2,4,3,1	0.00002932
1,1,1,3,2,4,3,2	0.00003289
1,1,1,3,2,4,4,1	0.00003683
1,1,1,3,2,4,4,2	0.00003111
1,1,1,3,3,1,1,1	0.00000787
1,1,1,3,3,1,1,2	0.00000536
1,1,1,3,3,1,2,1	0.00000536
1,1,1,3,3,1,2,2	0.00000358
1,1,1,3,3,1,3,1	0.00000894
1,1,1,3,3,1,3,2	0.00000644
1,1,1,3,3,1,4,1	0.00001216
1,1,1,3,3,1,4,2	0.00001037
1,1,1,3,3,2,1,1	0.00000930
1,1,1,3,3,2,1,2	0.00000572
1,1,1,3,3,2,2,1	0.00000715
1,1,1,3,3,2,2,2	0.00000715
1,1,1,3,3,2,3,1	0.00000286
1,1,1,3,3,2,3,2	0.00000429
1,1,1,3,3,2,4,1	0.00000858
1,1,1,3,3,2,4,2	0.00001037
1,1,1,3,3,3,1,1	0.00000751
1,1,1,3,3,3,1,2	0.00000965
1,1,1,3,3,3,2,1	0.00000894
1,1,1,3,3,3,2,2	0.00000965
1,1,1,3,3,3,3,1	0.00000930
1,1,1,3,3,3,3,2	0.00000751
1,1,1,3,3,3,4,1	0.00000787
1,1,1,3,3,3,4,2	0.00000644
1,1,1,3,3,4,1,1	0.00000179
1,1,1,3,3,4,1,2	0.00000286
1,1,1,3,3,4,2,1	0.00000322
1,1,1,3,3,4,2,2	0.00000393
1,1,1,3,3,4,3,1	0.00001144
1,1,1,3,3,4,3,2	0.00000608
1,1,1,3,3,4,4,1	0.00000465
1,1,1,3,3,4,4,2	0.00000429
1,1,1,3,4,1,1,1	0.00001680
1,1,1,3,4,1,1,2	0.00001466
1,1,1,3,4,1,2,1	0.00001180
1,1,1,3,4,1,2,2	0.00001323
1,1,1,3,4,1,3,1	0.00000930
1,1,1,3,4,1,3,2	0.00000965
1,1,1,3,4,1,4,1	0.00001895
1,1,1,3,4,1,4,2	0.00001609
1,1,1,3,4,2,1,1	0.00002825
1,1,1,3,4,2,1,2	0.00002574
1,1,1,3,4,2,2,1	0.00002574
1,1,1,3,4,2,2,2	0.00002968
1,1,1,3,4,2,3,1	0.00000679
1,1,1,3,4,2,3,2	0.00000429
1,1,1,3,4,2,4,1	0.00002896
1,1,1,3,4,2,4,2	0.00003504
1,1,1,3,4,3,1,1	0.00004076
1,1,1,3,4,3,1,2	0.00003647
1,1,1,3,4,3,2,1	0.00004040
1,1,1,3,4,3,2,2	0.00003504
1,1,1,3,4,3,3,1	0.00004684
1,1,1,3,4,3,3,2	0.00003218
1,1,1,3,4,3,4,1	0.00003289
1,1,1,3,4,3,4,2	0.00002539
1,1,1,3,4,4,1,1	0.00001752
1,1,1,3,4,4,1,2	0.00001251
1,1,1,3,4,4,2,1	0.00002503
1,1,1,3,4,4,2,2	0.00002682
1,1,1,3,4,4,3,1	0.00001537
1,1,1,3,4,4,3,2	0.00001859
1,1,1,3,4,4,4,1	0.00003325
1,1,1,3,4,4,4,2	0.00003254
1,1,1,4,1,1,1,1	0.00003397
1,1,1,4,1,1,1,2	0.00003468
1,1,1,4,1,1,2,1	0.00001716
1,1,1,4,1,1,2,2	0.00001609
1,1,1,4,1,1,3,1	0.00002288
1,1,1,4,1,1,3,2	0.00001824
1,1,1,4,1,1,4,1	0.00002002
1,1,1,4,1,1,4,2	0.00002217
1,1,1,4,1,2,1,1	0.00002610
1,1,1,4,1,2,1,2	0.00003111
1,1,1,4,1,2,2,1	0.00001430
1,1,1,4,1,2,2,2	0.00001680
1,1,1,4,1,2,3,1	0.00000322
1,1,1,4,1,2,3,2	0.00000536
1,1,1,4,1,2,4,1	0.00002467
1,1,1,4,1,2,4,2	0.00002217
1,1,1,4,1,3,1,1	0.00003897
1,1,1,4,1,3,1,2	0.00002360
1,1,1,4,1,3,2,1	0.00002038
1,1,1,4,1,3,2,2	0.00001859
1,1,1,4,1,3,3,1	0.00002002
1,1,1,4,1,3,3,2	0.00002467
1,1,1,4,1,3,4,1	0.00002396
1,1,1,4,1,3,4,2	0.00001752
1,1,1,4,1,4,1,1	0.00001180
1,1,1,4,1,4,1,2	0.00002145
1,1,1,4,1,4,2,1	0.00002145
1,1,1,4,1,4,2,2	0.00002181
1,1,1,4,1,4,3,1	0.00002038
1,1,1,4,1,4,3,2	0.00002431
1,1,1,4,1,4,4,1	0.00003039
1,1,1,4,1,4,4,2	0.00002145
1,1,1,4,2,1,1,1	0.00002646
1,1,1,4,2,1,1,2	0.00003289
1,1,1,4,2,1,2,1	0.00001430
1,1,1,4,2,1,2,2	0.00001895
1,1,1,4,2,1,3,1	0.00003075
1,1,1,4,2,1,3,2	0.00002860
1,1,1,4,2,1,4,1	0.00002253
1,1,1,4,2,1,4,2	0.00002539
1,1,1,4,2,2,1,1	0.00004898
1,1,1,4,2,2,1,2	0.00005077
1,1,1,4,2,2,2,1	0.00001037
1,1,1,4,2,2,2,2	0.00001251
1,1,1,4,2,2,3,1	0.00000465
1,1,1,4,2,2,3,2	0.00000751
1,1,1,4,2,2,4,1	0.00001108
1,1,1,4,2,2,4,2	0.00002360
1,1,1,4,2,3,1,1	0.00000501
1,1,1,4,2,3,1,2	0.00000393
1,1,1,4,2,3,2,1	0.00000286
1,1,1,4,2,3,2,2	0.00000322
1,1,1,4,2,3,3,1	0.00000501
1,1,1,4,2,3,3,2	0.00000572
1,1,1,4,2,3,4,1	0.00000215
1,1,1,4,2,3,4,2	0.00000286
1,1,1,4,2,4,1,1	0.00001645
1,1,1,4,2,4,1,2	0.00001859
1,1,1,4,2,4,2,1	0.00001788
1,1,1,4,2,4,2,2	0.00002360
1,1,1,4,2,4,3,1	0.00002360
1,1,1,4,2,4,3,2	0.00003075
1,1,1,4,2,4,4,1	0.00002002
1,1,1,4,2,4,4,2	0.00002360
1,1,1,4,3,1,1,1	0.00000644
1,1,1,4,3,1,1,2	0.00000429
1,1,1,4,3,1,2,1	0.00000215
1,1,1,4,3,1,2,2	0.00000286
1,1,1,4,3,1,3,1	0.00000358
1,1,1,4,3,1,3,2	0.00000250
1,1,1,4,3,1,4,1	0.00000358
1,1,1,4,3,1,4,2	0.00000215
1,1,1,4,3,2,1,1	0.00000322
1,1,1,4,3,2,1,2	0.00000393
1,1,1,4,3,2,2,1	0.00000250
1,1,1,4,3,2,2,2	0.00000393
1,1,1,4,3,2,3,1	0.00000143
1,1,1,4,3,2,3,2	0.00000179
1,1,1,4,3,2,4,1	0.00000501
1,1,1,4,3,2,4,2	0.00001180
1,1,1,4,3,3,1,1	0.00000429
1,1,1,4,3,3,1,2	0.00000465
1,1,1,4,3,3,2,1	0.00000393
1,1,1,4,3,3,2,2	0.00000465
1,1,1,4,3,3,3,1	0.00000393
1,1,1,4,3,3,3,2	0.00000358
1,1,1,4,3,3,4,1	0.00000501
1,1,1,4,3,3,4,2	0.00000536
1,1,1,4,3,4,1,1	0.00000572
1,1,1,4,3,4,1,2	0.00000572
1,1,1,4,3,4,2,1	0.00000286
1,1,1,4,3,4,2,2	0.00000322
1,1,1,4,3,4,3,1	0.00000286
1,1,1,4,3,4,3,2	0.00000358
1,1,1,4,3,4,4,1	0.00000393
1,1,1,4,3,4,4,2	0.00000393
1,1,1,4,4,1,1,1	0.00001716
1,1,1,4,4,1,1,2	0.00002110
1,1,1,4,4,1,2,1	0.00001073
1,1,1,4,4,1,2,2	0.00001466
1,1,1,4,4,1,3,1	0.00001144
1,1,1,4,4,1,3,2	0.00001645
1,1,1,4,4,1,4,1	0.00002539
1,1,1,4,4,1,4,2	0.00001645
1,1,1,4,4,2,1,1	0.00002646
1,1,1,4,4,2,1,2	0.00003003
1,1,1,4,4,2,2,1	0.00001716
1,1,1,4,4,2,2,2	0.00002467
1,1,1,4,4,2,3,1	0.00000322
1,1,1,4,4,2,3,2	0.00000751
1,1,1,4,4,2,4,1	0.00002503
1,1,1,4,4,2,4,2	0.00003683
1,1,1,4,4,3,1,1	0.00003361
1,1,1,4,4,3,1,2	0.00002503
1,1,1,4,4,3,2,1	0.00002110
1,1,1,4,4,3,2,2	0.00002253
1,1,1,4,4,3,3,1	0.00002860
1,1,1,4,4,3,3,2	0.00002610
1,1,1,4,4,3,4,1	0.00002288
1,1,1,4,4,3,4,2	0.00003146
1,1,1,4,4,4,1,1	0.00001466
1,1,1,4,4,4,1,2	0.00001537
1,1,1,4,4,4,2,1	0.00002288
1,1,1,4,4,4,2,2	0.00002896
1,1,1,4,4,4,3,1	0.00001752
1,1,1,4,4,4,3,2	0.00002110
1,1,1,4,4,4,4,1	0.00002789
1,1,1,4,4,4,4,2	0.00003933
1,1,2,1,1,1,1,1	0.00003719
1,1,2,1,1,1,1,2	0.00004755
1,1,2,1,1,1,2,1	0.00001216
1,1,2,1,1,1,2,2	0.00001824
1,1,2,1,1,1,3,1	0.00002574
1,1,2,1,1,1,3,2	0.00002253
1,1,2,1,1,1,4,1	0.00001680
1,1,2,1,1,1,4,2	0.00002145
1,1,2,1,1,2,1,1	0.00006650
1,1,2,1,1,2,1,2	0.00009368
1,1,2,1,1,2,2,1	0.00002145
1,1,2,1,1,2,2,2	0.00002431
1,1,2,1,1,2,3,1	0.00000858
1,1,2,1,1,2,3,2	0.00001502
1,1,2,1,1,2,4,1	0.00002074
1,1,2,1,1,2,4,2	0.00003540
1,1,2,1,1,3,1,1	0.00003719
1,1,2,1,1,3,1,2	0.00003719
1,1,2,1,1,3,2,1	0.00003576
1,1,2,1,1,3,2,2	0.00003504
1,1,2,1,1,3,3,1	0.00003433
1,1,2,1,1,3,3,2	0.00004326
1,1,2,1,1,3,4,1	0.00002717
1,1,2,1,1,3,4,2	0.00003111
1,1,2,1,1,4,1,1	0.00001931
1,1,2,1,1,4,1,2	0.00003039
1,1,2,1,1,4,2,1	0.00001752
1,1,2,1,1,4,2,2	0.00002431
1,1,2,1,1,4,3,1	0.00002038
1,1,2,1,1,4,3,2	0.00002360
1,1,2,1,1,4,4,1	0.00002539
1,1,2,1,1,4,4,2	0.00003325
1,1,2,1,2,1,1,1	0.00002896
1,1,2,1,2,1,1,2	0.00001573
1,1,2,1,2,1,2,1	0.00003039
1,1,2,1,2,1,2,2	0.00002610
1,1,2,1,2,1,3,1	0.00002860
1,1,2,1,2,1,3,2	0.00003075
1,1,2,1,2,1,4,1	0.00002717
1,1,2,1,2,1,4,2	0.00002038
1,1,2,1,2,2,1,1	0.00003325
1,1,2,1,2,2,1,2	0.00002467
1,1,2,1,2,2,2,1	0.00002467
1,1,2,1,2,2,2,2	0.00001716
1,1,2,1,2,2,3,1	0.00001251
1,1,2,1,2,2,3,2	0.00001108
1,1,2,1,2,2,4,1	0.00002253
1,1,2,1,2,2,4,2	0.00001680
1,1,2,1,2,3,1,1	0.00000858
1,1,2,1,2,3,1,2	0.00000644
1,1,2,1,2,3,2,1	0.00000572
1,1,2,1,2,3,2,2	0.00000679
1,1,2,1,2,3,3,1	0.00000679
1,1,2,1,2,3,3,2	0.00000572
1,1,2,1,2,3,4,1	0.00000501
1,1,2,1,2,3,4,2	0.00000644
1,1,2,1,2,4,1,1	0.00001144
1,1,2,1,2,4,1,2	0.00001037
1,1,2,1,2,4,2,1	0.00001967
1,1,2,1,2,4,2,2	0.00002896
1,1,2,1,2,4,3,1	0.00004005
1,1,2,1,2,4,3,2	0.00004505
1,1,2,1,2,4,4,1	0.00002038
1,1,2,1,2,4,4,2	0.00002217
1,1,2,1,3,1,1,1	0.00000536
1,1,2,1,3,1,1,2	0.00001037
1,1,2,1,3,1,2,1	0.00000286
1,1,2,1,3,1,2,2	0.00000393
1,1,2,1,3,1,3,1	0.00000250
1,1,2,1,3,1,3,2	0.00000894
1,1,2,1,3,1,4,1	0.00000465
1,1,2,1,3,1,4,2	0.00000429
1,1,2,1,3,2,1,1	0.00000787
1,1,2,1,3,2,1,2	0.00000715
1,1,2,1,3,2,2,1	0.00000822
1,1,2,1,3,2,2,2	0.00000894
1,1,2,1,3,2,3,1	0.00000429
1,1,2,1,3,2,3,2	0.00000322
1,1,2,1,3,2,4,1	0.00000608
1,1,2,1,3,2,4,2	0.00001108
1,1,2,1,3,3,1,1	0.00000858
1,1,2,1,3,3,1,2	0.00001144
1,1,2,1,3,3,2,1	0.00001323
1,1,2,1,3,3,2,2	0.00001144
1,1,2,1,3,3,3,1	0.00001180
1,1,2,1,3,3,3,2	0.00001394
1,1,2,1,3,3,4,1	0.00001073
1,1,2,1,3,3,4,2	0.00001001
1,1,2,1,3,4,1,1	0.00000572
1,1,2,1,3,4,1,2	0.00000894
1,1,2,1,3,4,2,1	0.00000393
1,1,2,1,3,4,2,2	0.00000822
1,1,2,1,3,4,3,1	0.00000894
1,1,2,1,3,4,3,2	0.00000965
1,1,2,1,3,4,4,1	0.00000679
1,1,2,1,3,4,4,2	0.00000930
1,1,2,1,4,1,1,1	0.00001394
1,1,2,1,4,1,1,2	0.00001645
1,1,2,1,4,1,2,1	0.00000965
1,1,2,1,4,1,2,2	0.00001359
1,1,2,1,4,1,3,1	0.00000751
1,1,2,1,4,1,3,2	0.00001323
1,1,2,1,4,1,4,1	0.00000965
1,1,2,1,4,1,4,2	0.00001323
1,1,2,1,4,2,1,1	0.00002288
1,1,2,1,4,2,1,2	0.00003433
1,1,2,1,4,2,2,1	0.00001716
1,1,2,1,4,2,2,2	0.00001680
1,1,2,1,4,2,3,1	0.00000322
1,1,2,1,4,2,3,2	0.00000930
1,1,2,1,4,2,4,1	0.00001359
1,1,2,1,4,2,4,2	0.00002789
1,1,2,1,4,3,1,1	0.00003111
1,1,2,1,4,3,1,2	0.00003218
1,1,2,1,4,3,2,1	0.00002288
1,1,2,1,4,3,2,2	0.00003468
1,1,2,1,4,3,3,1	0.00003504
1,1,2,1,4,3,3,2	0.00003862
1,1,2,1,4,3,4,1	0.00003218
1,1,2,1,4,3,4,2	0.00003289
1,1,2,1,4,4,1,1	0.00001537
1,1,2,1,4,4,1,2	0.00001573
1,1,2,1,4,4,2,1	0.00001788
1,1,2,1,4,4,2,2	0.00001752
